run,time_min,cum_mean_min,seed
225,143.3396925504939,150.26127356487228,12569
226,163.25618922198737,150.31877319167367,12570
227,176.25715014035745,150.43303916942116,12571
228,154.6410399942551,150.45149531338973,12572
229,149.43099359588183,150.44703897401197,12573
230,156.38288380583157,150.4728469950199,12574
231,147.48181967690158,150.4598988248116,12575
232,148.14747054554945,150.4499314615389,12576
233,159.71047597803886,150.48967628779,12577
234,152.62943518338682,150.49882055657457,12578
235,146.31162202519914,150.48100269048362,12579
236,167.91418481322546,150.55487210625796,12580
237,155.81038902825958,150.577047283144,12581
238,154.39891432829225,150.5931055480396,12582
239,136.60319387942246,150.53457035277341,12583
240,128.88578678832843,150.44436708792162,12584
241,148.458605068814,150.43612741149377,12585
242,149.24182082262553,150.43119226030012,12586
243,161.09292890667206,150.4750677197502,12587
244,156.90830451814625,150.5014334443338,12588
245,142.20930866905684,150.46758803708778,12589
246,140.24634653384265,150.4260382748795,12590
247,148.92374086495292,150.4199560991308,12591
248,150.0401809097947,150.41842474756083,12592
249,150.20010637845218,150.41754796696202,12593
250,147.4356383709744,150.40562032857804,12594
251,154.1620746613459,150.42058628209506,12595
252,163.79551843661056,150.47366140969237,12596
253,161.77474080230382,150.51832970768686,12597
254,153.3285161117694,150.5293934336872,12598
255,136.26994107316347,150.47347401266555,12599
256,146.27497301923273,150.45707361815994,12600
257,148.05173319102414,150.44771431688704,12601
258,149.2261665912071,150.44297963577975,12602
259,137.71726965594124,150.39384562041357,12603
260,145.23802987852426,150.37401555986784,12604
261,152.32334310569001,150.38148424778288,12605
262,144.30456938959662,150.35828991626306,12606
263,165.65012619367874,150.41643378043577,12607
264,142.76263152358854,150.38744210522043,12608
265,151.09095690710612,150.39009687805773,12609
266,147.53437289624748,150.37936107361486,12610
267,143.93582583359586,150.35522798282824,12611
268,129.15769029221985,150.27613269293792,12612
269,154.53062272521242,150.29194864101328,12613
270,145.59286141126165,150.27454461423645,12614
271,149.90832213331345,150.2731932397681,12615
272,143.6969918494073,150.24901602877412,12616
273,154.49228098575142,150.2645591238546,12617
274,156.62445040562022,150.28777040590484,12618
275,139.3209401810264,150.24789102326892,12619
276,138.42967719920773,150.20507140796437,12620
277,149.02666425977733,150.20081723053408,12621
278,146.06292737153052,150.18593273463838,12622
279,152.31403902634045,150.1935603557556,12623
280,146.5975465928897,150.18071744945965,12624
281,152.22135795137078,150.18797951530271,12625
282,166.59815433220416,150.24617162458256,12626
283,141.27362242067136,150.21446650372067,12627
284,155.30911532944273,150.23240540803658,12628
285,151.26984325688244,150.23604554083954,12629
286,153.84599124234268,150.24866772860705,12630
287,151.27457821788676,150.252242329615,12631
288,142.71349694813475,150.2260661303737,12632
289,144.48943146906862,150.2062161834488,12633
290,157.88705895397356,150.2327018481747,12634
291,130.06987923883713,150.1634137979708,12635
292,160.33916584142986,150.1982622638731,12636
293,142.71589545927677,150.17272517580278,12637
294,151.92168633311252,150.17867402327664,12638
295,148.79313575978617,150.17397728340038,12639
296,157.4208769175145,150.19846005243457,12640
297,142.6573985569292,150.1730692729884,12641
298,150.87386433826214,150.17542093428128,12642
299,130.85330318016156,150.1107984668762,12643
300,135.00023487865434,150.06042992158214,12644
301,151.98189402833447,150.0668135232657,12645
302,144.16334803536878,150.04726562429914,12646
303,150.61802756895275,150.04914932708678,12647
304,164.47359812070118,150.09659817180264,12648
305,155.81985349661292,150.11536294335937,12649
306,153.35382506758523,150.12594615291567,12650
307,158.41759227552373,150.15295477220755,12651
308,152.52480989252442,150.16065560052027,12652
309,145.49961485187353,150.1455713262528,12653
310,151.87721884126898,150.15115728597866,12654
311,150.17260940952406,150.15122626386787,12655
312,140.93907035545624,150.1217001231358,12656
313,145.79411542645389,150.10787397394515,12657
314,157.27354411536297,150.13069457949106,12658
315,151.46352914184183,150.1349258003239,12659
316,140.75914496918116,150.10525560782028,12660
317,146.03759315121812,150.09242386505497,12661
318,146.6037634574967,150.08145323484254,12662
319,149.91928498874634,150.0809448704347,12663
320,150.42984322321172,150.0820351777871,12664
321,153.61657279580623,150.093046198404,12665
322,130.3024779796745,150.03158480642037,12666
323,146.59599470023585,150.02094830454365,12667
324,146.00200749860795,150.0085441662537,12668
325,137.966106078241,149.9714905105983,12669
326,141.86201715492822,149.9466148254582,12670
327,154.36854376555863,149.96013754392945,12671
328,140.04296968019293,149.92990227605222,12672
329,147.96805609687217,149.92393921775684,12673
330,149.8617166287684,149.92375066445686,12674
331,150.7580251652455,149.92627113122663,12675
332,149.93004748045468,149.9262825057725,12676
333,139.75179345709861,149.8957284846053,12677
334,149.12896824911994,149.8934327952775,12678
335,154.38782595287324,149.9068488942554,12679
336,157.53194738854341,149.92954263977413,12680
337,147.1102255674242,149.9211767137434,12681
338,133.33638595920982,149.87210928547555,12682
339,151.6730191178408,149.8774217038601,12683
340,147.82109187875443,149.87137367496274,12684
341,140.18723137563447,149.84297443068317,12685
342,163.03895595281708,149.88155917197597,12686
343,147.1395624546407,149.8735650124502,12687
344,148.11376706539585,149.86844932074365,12688
345,148.69179932377503,149.8650387410423,12689
346,155.6277510473808,149.88169397892187,12690
347,153.63223305771058,149.8925024488896,12691
348,150.88472519530535,149.89535366367812,12692
349,149.66147894274337,149.89468353553792,12693
350,140.86887928802685,149.86889552340216,12694
351,156.1828804315952,149.88688408439418,12695
352,157.9618239143208,149.90982425436556,12696
353,149.6022943167398,149.90895306474056,12697
354,149.33528401653285,149.90733253070607,12698
355,143.4293550823607,149.88908470690794,12699
356,150.1499607206244,149.88981750469927,12700
357,144.09273534172172,149.87357917931277,12701
358,155.4319114721145,149.88910524716977,12702
359,150.74743966740004,149.89149615084727,12703
360,145.46175237117913,149.87919130701488,12704
361,155.45803648943382,149.89464517178612,12705
362,143.3348622684607,149.87652422453934,12706
363,135.83111719646124,149.8378316431948,12707
364,151.9015709044817,149.84350125654996,12708
365,160.53270919491257,149.87278675775096,12709
366,141.29772000184556,149.84935761360913,12710
367,146.69963717259435,149.84077526908322,12711
368,144.71628507329666,149.82685002398597,12712
369,153.0355426142632,149.83554566786205,12713
370,153.46828352229414,149.84536387827944,12714
371,153.96532065495273,149.85646888306832,12715
372,155.03610589704954,149.87039263848226,12716
373,130.89763165879492,149.81952732754476,12717
374,153.78923046524983,149.83014150705736,12718
375,153.96904418917856,149.84117858087632,12719
376,142.05902831526694,149.82048137272312,12720
377,154.1885641455566,149.83206779917626,12721
378,156.45103599811836,149.84957829705704,12722
379,147.88810658849178,149.8444029099632,12723
380,143.98043253082886,149.8289714089655,12724
381,151.95107170149328,149.83454122600625,12725
382,142.98596559702167,149.8166130175534,12726
383,142.61878457175843,149.79781973179414,12727
384,160.6736476687131,149.82614220037988,12728
385,137.3405923063885,149.79371220065522,12729
386,155.06475212679197,149.8073677445053,12730
387,163.14071704256423,149.8418208434667,12731
388,153.88436151700716,149.8522397627284,12732
389,144.42299301423722,149.83828283021302,12733
390,144.52834433495752,149.8246676033021,12734
391,134.1887069495589,149.78467793411096,12735
392,154.35528056599392,149.7963376347025,12736
393,150.39847981899078,149.79786980311036,12737
394,141.72795667347765,149.77738779009096,12738
395,153.19236956137365,149.78603331356257,12739
396,148.31727737109156,149.78232433390988,12740
397,149.2842470770023,149.7810697312476,12741
398,144.02616026095004,149.76661015971422,12742
399,158.37949706335468,149.7881963424301,12743
400,158.88732834479123,149.810944172436,12744
401,140.05164401535606,149.7866067655605,12745
402,146.26074124817507,149.77783595581573,12746
403,151.3219431402736,149.78166748729083,12747
404,150.38284886548502,149.78315556000916,12748
405,151.9603911420719,149.78853145033523,12749
406,147.53025557824895,149.78296919449264,12750
407,160.11299351734004,149.80835008963479,12751
408,159.35580713751295,149.83175071965408,12752
409,155.73392270299615,149.84618145799968,12753
410,143.88273500177888,149.831636466643,12754
411,149.33884889797605,149.8304374701256,12755
412,155.10891696216981,149.84324931355286,12756
413,155.6305029975368,149.85726203433734,12757
414,154.11846011676977,149.86755478332873,12758
415,140.99913573598172,149.8461850988773,12759
416,161.15253100228384,149.87336381499125,12760
417,145.41307599086025,149.86266768112043,12761
418,162.46354023940634,149.8928133092503,12762
419,127.82167146892738,149.84013755306813,12763
420,148.58568419060765,149.837150759348,12764
421,138.37278671847145,149.80991949084236,12765
422,148.69585583235826,149.80727952956633,12766
423,147.7967099920867,149.80252641009238,12767
424,139.79773932682124,149.77893021414127,12768
425,162.11419966276338,149.80795437754978,12769
426,139.8372418170954,149.78454894900412,12770
427,153.89176299255246,149.794167717256,12771
428,151.01934413088972,149.79703027897008,12772
429,151.5321352271534,149.80107481264884,12773
430,128.96992174276505,149.75263027062584,12774
431,161.99195371093074,149.78102777280753,12775
432,143.3791255268186,149.76620855464554,12776
433,141.11548976998495,149.74622998932298,12777
434,150.37664030871332,149.7476825476626,12778
435,143.15159430601494,149.73251912641743,12779
436,169.6122023294231,149.77811473009405,12780
437,152.97350186652545,149.78542682880442,12781
438,148.86439314277786,149.78332401216966,12782
439,161.53350662321745,149.81008980399437,12783
440,160.96724034039818,149.8354469643044,12784
441,140.10762197664934,149.81338840424166,12785
442,155.55688597848382,149.8263827426449,12786
443,141.9222253771793,149.80854040096216,12787
444,146.4609203773026,149.8010007162242,12788
445,151.19331388947137,149.80412950987193,12789
446,163.82458719415683,149.83556551364836,12790
447,153.5771711539149,149.84393599606506,12791
448,150.12570327161743,149.84456494087655,12792
449,157.42881567846823,149.86145636790906,12793
450,156.41721705894952,149.87602472500026,12794
451,156.26174399652353,149.89018374777524,12795
452,157.49538399020344,149.9070094120284,12796
453,156.53419557455672,149.92163896205608,12797
454,147.6082157582475,149.91654331623272,12798
455,146.16827878047584,149.90830537219807,12799
456,147.0335316151162,149.90200104378343,12800
457,146.58566480708095,149.89474429053024,12801
458,139.20072488760542,149.8713949031876,12802
459,146.32601372513489,149.86367076118748,12803
460,159.56210413251233,149.88475431199473,12804
461,160.18472525234404,149.90709698214732,12805
462,153.31123900636806,149.91446525492702,12806
463,158.63190736865752,149.93329342363918,12807
464,150.65978473096294,149.93485913766358,12808
465,146.08647835342808,149.92658304995552,12809
466,142.05067881028333,149.90968196789618,12810
467,153.47136682934018,149.91730870207482,12811
468,135.13160309443523,149.88571531402434,12812
469,143.64935620451826,149.8724181730659,12813
470,156.98477996729713,149.88755085773448,12814
471,145.07125759152794,149.87732518201005,12815
472,161.05655959602097,149.9010100006838,12816
473,146.35315936454865,149.89350925938118,12817
474,132.9544686787342,149.85777288684815,12818
475,153.52498109920273,149.86549332519,12819
476,156.94963116820335,149.8803759677173,12820
477,146.4481410769817,149.87318050673045,12821
478,151.95009257464972,149.87752551105663,12822
479,176.9643149970884,149.93407413211307,12823
480,143.70932199642695,149.92110589849707,12824
481,150.73240061115118,149.92279258189137,12825
482,159.31162678994687,149.9422714910367,12826
483,146.46803447552725,149.93507845373753,12827
484,156.26261353001155,149.9481518733166,12828
485,162.93619792234625,149.97493134970634,12829
486,150.34691201483463,149.97569674202143,12830
487,148.4549612611312,149.9725740818964,12831
488,155.65586013763124,149.98422015987947,12832
489,149.56328389415972,149.9833593495201,12833
490,143.92822935411021,149.9710019413662,12834
491,153.30055977303837,149.97778311821278,12835
492,164.3782112892089,150.00705228116198,12836
493,142.0916254118211,149.99099664856695,12837
494,154.21320678474007,149.99954363264828,12838
495,149.66158913386306,149.99886089628708,12839
496,142.7436229542458,149.9842334004362,12840
497,151.9437366588285,149.98817606292795,12841
498,155.01581362811294,149.99827172068936,12842
499,129.59758684234464,149.95738858466063,12843
500,152.7860057769234,149.96304581904513,12844
501,136.05655874306385,149.93528835981166,12845
502,155.41925365461242,149.9462125934666,12846
503,159.8674875670157,149.9659367981854,12847
504,147.0923835017309,149.96023530354958,12848
505,147.6618704886038,149.95568408609424,12849
506,141.07464258698175,149.938132620681,12850
507,149.30837685563756,149.93689049885646,12851
508,158.19665463328718,149.95314987707383,12852
509,147.35104909364443,149.94803769478813,12853
510,151.20783924198318,149.95050789390027,12854
511,146.6506322427162,149.9440502116083,12855
512,149.4568639358095,149.9430986759134,12856
513,159.32543243152207,149.96138782553447,12857
514,145.94997874981465,149.95358352772178,12858
515,164.9512333273733,149.9827051778182,12859
516,145.1380319569144,149.97331627622728,12860
517,138.83553206454968,149.95177317330334,12861
518,150.58307397082942,149.9529919007117,12862
519,140.89410675024905,149.93553740138518,12863
520,143.74358906502312,149.92362980843063,12864
521,152.11464117658738,149.92783520453077,12865
522,145.5142975781685,149.91938015160667,12866
523,159.04792880973014,149.9368343555419,12867
524,132.91536891895922,149.9043506428767,12868
525,146.27343318556103,149.89743460962467,12869
526,157.96042638782768,149.91276349133224,12870
527,132.89656889910782,149.8804746970396,12871
528,165.23674255598922,149.90955853768156,12872
529,138.67293612178167,149.88831728547757,12873
530,149.41188463845813,149.8874183559549,12874
531,146.63380758073194,149.88129102869462,12875
532,164.71295268037758,149.90917009194965,12876
533,139.01420411540823,149.88872925522065,12877
534,143.6000106863846,149.8769526286873,12878
535,161.89551392370635,149.89941722923874,12879
536,151.87831784866657,149.9031092080063,12880
537,163.15968416426202,149.92779556732893,12881
538,132.83089614783137,149.89601694387264,12882
539,143.12819101891702,149.883460680561,12883
540,155.20987524923007,149.89332441124373,12884
541,159.89371816034492,149.91180942741582,12885
542,155.0543022865865,149.92129742162095,12886
543,171.74358493635776,149.96148579641786,12887
544,145.62320811653987,149.95351102127105,12888
545,158.87175505608207,149.96987477179363,12889
546,152.98133983523613,149.97539027557283,12890
547,165.44321141449774,150.00366782792918,12891
548,157.7213825277255,150.0177512489142,12892
549,134.75493475151967,149.98995012596814,12893
550,143.21026475110637,149.97762342528657,12894
551,152.26603158613642,149.9817766161411,12895
552,157.92642716317192,149.99616909901616,12896
553,150.73811031362018,149.99751076486538,12897
554,146.12987535712537,149.99052947351566,12898
555,148.79548354614826,149.98837623761048,12899
556,169.272326468413,150.02305960133495,12900
557,147.29748500962643,150.01816628968015,12901
558,158.22094511278576,150.03286661015167,12902
559,154.91772772187966,150.04160518101347,12903
560,154.49133837775523,150.04955113315052,12904
561,151.19181570448126,150.05158725538104,12905
562,146.39106333568338,150.04507386762356,12906
563,140.4635424891344,150.0280551618003,12907
564,145.17409827585382,150.01944885526495,12908
565,153.76740953770894,150.02608241399497,12909
566,168.12844444039936,150.05806538577306,12910
567,137.88190648937143,150.0365906787247,12911
568,143.97678893500364,150.02592201368296,12912
569,137.82269184746912,150.00447521198487,12913
570,137.62247774291012,149.98275240940754,12914
571,160.92393066248874,150.00191384242518,12915
572,143.03949776246662,149.98974178634134,12916
573,154.51702305563285,149.9976428007729,12917
574,151.19277072809177,149.99972490517592,12918
575,139.01094970311786,149.98061399178104,12919
576,165.84679059694437,150.00815943727608,12920
577,140.77027996645367,149.99214924755196,12921
578,159.59476446388067,150.0087627686875,12922
579,166.21399909264824,150.0367510870363,12923
580,147.16353784170502,150.03179727109605,12924
581,154.51920547644607,150.03952086525328,12925
582,163.4357711942812,150.06253847750247,12926
583,138.28199401005992,150.04233171169213,12927
584,180.0260433988045,150.09367368375908,12928
585,163.6465256716342,150.11684095211442,12929
586,154.43510393760084,150.12421000157772,12930
587,140.50065130484575,150.10781552338906,12931
588,141.32236803523006,150.09287428616432,12932
589,156.2962239673422,150.1034062890186,12933
590,145.65201409660392,150.0958615564891,12934
591,140.54264058087728,150.0796970539923,12935
592,161.04366379697194,150.09821726808516,12936
593,158.9260170567038,150.11310394563762,12937
594,138.3306550599305,150.09326817310276,12938
595,162.72324260371056,150.1144950208853,12939
596,149.58395944570447,150.11360486052425,12940
597,154.5317242678596,150.12100539554493,12941
598,149.56899342741048,150.12008229860825,12942
599,145.79184546556922,150.1128565276015,12943
600,157.38503178471348,150.1249768196967,12944
601,143.07785411219047,150.11325115795375,12945
602,159.80673373620016,150.1293532884824,12946
603,137.41054438465932,150.10826073640308,12947
604,145.55559250335108,150.10072320621595,12948
605,159.14617788123,150.115674370968,12949
606,153.56253941473605,150.12136226707983,12950
607,150.95320446927406,150.12273268256942,12951
608,161.3025764587407,150.1411205835171,12952
609,152.7530440610166,150.14540945622235,12953
610,150.29636890700954,150.14565693073183,12954
611,161.04567610458955,150.16349656931428,12955
612,135.08844837217583,150.1388641376196,12956
613,150.95668826780965,150.14019827160035,12957
614,144.70371323484284,150.13134406144275,12958
615,150.82415796291053,150.1324705881118,12959
616,157.76794788415836,150.14486584346253,12960
617,152.31624613912095,150.14838509839876,12961
618,157.88154336868578,150.16089829948336,12962
619,160.1322756765869,150.17700714823474,12963
620,152.4594040906207,150.18068843362568,12964
621,149.89565360116399,150.18022944033672,12965
622,156.7264174626019,150.19075385837894,12966
623,151.7326545809326,150.19322881941034,12967
624,159.20573556655964,150.2076719391974,12968
625,151.67385757564548,150.2100178362157,12969
626,140.38556907799017,150.19432382861476,12970
627,148.4351523941088,150.19151813254695,12971
628,136.3650303101942,150.16950143219287,12972
629,151.96959712520822,150.17236326954267,12973
630,143.81261536735144,150.16226843160268,12974
631,134.47991663178146,150.13741525917823,12975
632,142.53575984041487,150.12538732338905,12976
633,155.29199900274978,150.1335494271479,12977
634,155.09651824034808,150.14137745366716,12978
635,153.67892532576707,150.14694839519802,12979
636,156.29292602116027,150.15661188203129,12980
637,146.13613133148436,150.15030029560972,12981
638,162.74170951569278,150.17003604673837,12982
639,154.2987373123318,150.17649723807733,12983
640,155.45236875458988,150.18474078732189,12984
641,167.49699968481883,150.21174899153013,12985
642,151.44665780340614,150.21367252550502,12986
643,150.27722741575056,150.21377136670293,12987
644,143.10343450970436,150.20273047096222,12988
645,143.05911303833005,150.1916550950977,12989
646,161.1378137040824,150.20859961306826,12990
647,136.01472508366177,150.18666163079718,12991
648,138.60268652634582,150.16878512600633,12992
649,146.404223533934,150.1629845688537,12993
650,145.26968614810804,150.15545641743714,12994
651,160.8727268902078,150.17191919850129,12995
652,156.99519558758539,150.18238434633733,12996
653,142.93790165601766,150.17129019214082,12997
654,157.10702427637733,150.18189529012895,12998
655,158.8746991139809,150.19516674634855,12999
656,145.68403192928662,150.1882900164445,13000
657,144.84833063142202,150.18016222438206,13001
658,158.78124470276407,150.1932337783006,13002
659,150.13021754145672,150.19313815426895,13003
660,150.61627829018113,150.193779275687,13004
661,140.66922695625487,150.1793699680933,13005
662,151.80592263150407,150.18182699628576,13006
663,146.8576990997744,150.1768132287194,13007
664,144.63364199640657,150.16846507927315,13008
665,137.05377387385585,150.14874373911462,13009
