method,seed,time_min
Random,20251070,618.5347745012616
Random,20251071,595.6397232748218
Random,20251072,579.5497570532191
Random,20251073,571.4698427535749
Random,20251074,574.9231565582276
Random,20251075,598.5938453205058
Random,20251076,611.2910201060262
Random,20251077,583.1824001486685
Random,20251078,605.5150469327548
Random,20251079,596.2846706438924
Random,20251080,583.906135327467
Random,20251081,589.146024022568
Random,20251082,609.8444270424608
Random,20251083,595.0690613622387
Random,20251084,613.0308953677079
Random,20251085,604.653474483894
Random,20251086,596.5339623524713
Random,20251087,587.3532118059777
Random,20251088,591.7939584447745
Random,20251089,584.5922346956723
Random,20251090,580.5688485887258
Random,20251091,591.3807175945512
Random,20251092,589.6944614127831
Random,20251093,593.3854316178288
Random,20251094,614.9537732594401
Random,20251095,586.5115124762312
Random,20251096,586.2946832211933
Random,20251097,607.1225205799855
Random,20251098,588.8641036380563
Random,20251099,576.9866234547859
Random,20251100,583.3848804020815
Random,20251101,599.5701431839819
Random,20251102,579.7442588030008
Random,20251103,573.3105904939131
Random,20251104,563.1148373741952
Random,20251105,585.0032234358392
Random,20251106,592.378480579159
Random,20251107,572.1243169817227
Random,20251108,591.4594374718118
Random,20251109,600.8691198648406
Random,20251110,583.2702702472413
Random,20251111,574.9193854384584
Random,20251112,594.2842501205567
Random,20251113,594.46747139171
Random,20251114,594.2941771688448
Random,20251115,621.2440457853018
Random,20251116,591.921675222681
Random,20251117,597.2811975354556
Random,20251118,594.4923600906536
Random,20251119,594.8062857445784
Random,20251120,603.2885641454702
Random,20251121,600.0791417120704
Random,20251122,604.5290412197771
Random,20251123,557.1560755391884
Random,20251124,611.3278488295722
Random,20251125,597.4581049883096
Random,20251126,591.1682534625699
Random,20251127,596.3411655004683
Random,20251128,585.4601716687133
Random,20251129,601.1460119497868
Random,20251130,598.3858999810486
Random,20251131,611.4502776498026
Random,20251132,568.8992994543313
Random,20251133,593.3161474923254
Random,20251134,575.2086523557837
Random,20251135,573.844493765795
Random,20251136,604.8559642062208
Random,20251137,579.0543045871481
Random,20251138,577.1856295754219
Random,20251139,569.6825477940312
Random,20251140,596.808118412753
Random,20251141,607.679452667853
Random,20251142,606.5351011992842
Random,20251143,600.3037297222207
Random,20251144,595.0420522771642
Random,20251145,598.6236837092812
Random,20251146,577.2400696919594
Random,20251147,571.0967713070728
Random,20251148,593.1823231908244
Random,20251149,581.91261429274
Random,20251150,586.2598348335578
Random,20251151,580.482522334054
Random,20251152,582.6399396031061
Random,20251153,575.3786927452212
Random,20251154,582.912673706025
Random,20251155,618.2352666777234
Random,20251156,606.86406988667
Random,20251157,581.583020145546
Random,20251158,617.0958526191118
Random,20251159,595.2790175317347
Random,20251160,593.1504051028743
Random,20251161,598.0518305275588
Random,20251162,571.1560401552418
Random,20251163,598.5772877822827
Random,20251164,593.5895217384349
Random,20251165,582.2261844470864
Random,20251166,601.4652461440163
Random,20251167,598.680465077015
Random,20251168,579.6582806302742
Random,20251169,580.8681061349487
Random,20251170,602.044278737631
Random,20251171,590.573946437339
Random,20251172,573.1996394371268
Random,20251173,591.3304751411547
Random,20251174,583.0275500454649
Random,20251175,576.4140981603672
Random,20251176,604.6846928762504
Random,20251177,582.6393357916373
Random,20251178,600.1161776434678
Random,20251179,581.1153949601648
Random,20251180,588.2845167396424
Random,20251181,584.390457124734
Random,20251182,581.3404195298496
Random,20251183,576.0590128225858
Random,20251184,594.3653174963703
Random,20251185,614.8049660562853
Random,20251186,583.4122265770797
Random,20251187,582.9197009752661
Random,20251188,608.3717814598429
Random,20251189,607.9483929028834
Random,20251190,576.5952782296861
Random,20251191,587.1285996003182
Random,20251192,582.8340824750491
Random,20251193,562.737526682827
Random,20251194,602.9265116791444
Random,20251195,589.8385642238586
Random,20251196,595.6689266763148
Random,20251197,595.5470101113547
Random,20251198,590.0959553914433
Random,20251199,589.416556390184
Random,20251200,601.6026094493219
Random,20251201,564.1323457610853
Random,20251202,564.3684444469759
Random,20251203,570.0891293784848
Random,20251204,572.6263003986996
Random,20251205,601.6579724699791
Random,20251206,573.1297572581904
Random,20251207,581.9393325716566
Random,20251208,603.4302268356569
Random,20251209,577.1521980900075
Random,20251210,601.486963550543
Random,20251211,585.7546670869236
Random,20251212,587.100517810768
Random,20251213,600.6748253891202
Random,20251214,568.8673852877207
Random,20251215,570.4163981612681
Random,20251216,584.315697764705
Random,20251217,612.7177832798511
Random,20251218,587.223384675757
Random,20251219,568.6791992438356
Random,20251220,602.4846065090371
Random,20251221,593.2820566257113
Random,20251222,594.8888920354191
Random,20251223,603.6553467554066
Random,20251224,611.9516367024571
Random,20251225,581.9434014392098
Random,20251226,596.12460605834
Random,20251227,590.9288393280455
Random,20251228,587.4928725435309
Random,20251229,588.1657407590543
Random,20251230,576.0832317342093
Random,20251231,613.0250284450497
Random,20251232,627.3547358199751
Random,20251233,574.0029401071638
Random,20251234,565.7838919390143
Random,20251235,611.2917902061592
Random,20251236,573.0049893968825
Random,20251237,627.4523411621749
Random,20251238,589.9482808635408
Random,20251239,585.1511968309281
Random,20251240,588.6223984462301
Random,20251241,595.9697869416475
Random,20251242,602.6438404124344
Random,20251243,581.3299119275835
Random,20251244,617.2708914212549
Random,20251245,580.7226184487205
Random,20251246,586.9000871297188
Random,20251247,592.8297146225206
Random,20251248,595.7536288204568
Random,20251249,590.6750235426337
Random,20251250,573.6300707101789
Random,20251251,580.476710243483
Random,20251252,587.2803630161158
Random,20251253,574.1817752700539
Random,20251254,600.7335295279515
Random,20251255,574.4185477307306
Random,20251256,585.9089602774396
Random,20251257,608.6796893243353
Random,20251258,575.985776574198
Random,20251259,597.8541493864494
Random,20251260,583.7361900022482
Random,20251261,587.9376497076411
Random,20251262,624.3860159864746
Random,20251263,598.7541848071361
Random,20251264,603.3285418539049
Random,20251265,589.8691577513807
Random,20251266,545.1806287534971
Random,20251267,618.7508209525323
Random,20251268,594.2464235561085
Random,20251269,572.1634466960945
Random,20251270,571.9435212100126
Random,20251271,588.1765480584525
Random,20251272,603.502674842417
Random,20251273,569.8028341875112
Random,20251274,571.079370565822
Random,20251275,589.328188446588
Random,20251276,584.4772028157298
Random,20251277,578.9690798695913
Random,20251278,581.6138050973233
Random,20251279,577.8543232318104
Random,20251280,584.3464991241693
Random,20251281,573.9654634933542
Random,20251282,577.9760167715847
Random,20251283,584.7002884626152
Random,20251284,575.2380588651997
Random,20251285,577.4633207422388
Random,20251286,569.5136231781368
Random,20251287,582.9052870145478
Random,20251288,589.0429731672012
Random,20251289,599.6135914153724
Random,20251290,573.6436068547927
Random,20251291,593.6204584951669
Random,20251292,582.8190863804574
Random,20251293,594.3573661181549
Random,20251294,599.6041709708912
Random,20251295,604.758836023762
Random,20251296,586.5834323698072
Random,20251297,590.2524615173561
Random,20251298,617.6309136545277
Random,20251299,593.7767607102152
Random,20251300,624.4774814776413
Random,20251301,582.3607158971407
Random,20251302,592.5551850341761
Random,20251303,594.8910050457637
Random,20251304,601.7572550860216
Random,20251305,593.1378917895888
Random,20251306,582.5329656075584
Random,20251307,587.2760757883257
Random,20251308,580.9941221362076
Random,20251309,601.6428143487204
Random,20251310,613.6750768696068
Random,20251311,594.4552861181293
Random,20251312,567.7231574720726
Random,20251313,595.2415638600044
Random,20251314,585.0426421726171
Random,20251315,577.8230976625471
Random,20251316,600.7687253436856
Random,20251317,584.2060259688184
Random,20251318,598.3382776672893
Random,20251319,610.7756985640139
Random,20251320,626.9429153043335
Random,20251321,568.0273728058545
Random,20251322,596.1767579236771
Random,20251323,582.4369983159235
Random,20251324,606.1940993063573
Random,20251325,579.0317190734435
Random,20251326,594.2498156920656
Random,20251327,601.9501011248707
Random,20251328,607.0972468790657
Random,20251329,592.3087975305257
Random,20251330,581.7230003836071
Random,20251331,572.5638552196469
Random,20251332,596.7233273767722
Random,20251333,583.0222285606719
Random,20251334,593.3640420389379
Random,20251335,575.6377211665969
Random,20251336,610.283662834891
Random,20251337,560.2296845266333
Random,20251338,605.9228856126298
Random,20251339,585.8520570099364
Random,20251340,580.4368189178056
Random,20251341,583.5011040187599
Random,20251342,598.9737527365202
Random,20251343,582.4250868423476
Random,20251344,586.9150946161161
Random,20251345,605.9452921431013
Random,20251346,601.3214194155685
Random,20251347,595.0190145049334
Random,20251348,582.6891376281644
Random,20251349,578.3945399951215
Random,20251350,569.9898053337795
Random,20251351,628.8129145685418
Random,20251352,597.3289855608389
Random,20251353,583.8161249936039
Random,20251354,596.6455960985168
Random,20251355,587.5639566941131
Random,20251356,594.2260100931577
Random,20251357,620.8504615033766
Random,20251358,560.9302383772176
Random,20251359,565.5429140413928
Random,20251360,595.151168193299
Random,20251361,601.4606761866104
Random,20251362,600.9489641038078
Random,20251363,587.3730873608977
Random,20251364,582.0970893192089
Random,20251365,609.0932456642745
Random,20251366,596.7946466936352
Random,20251367,598.6328945969108
Random,20251368,598.6918808032348
Random,20251369,597.0165280726512
Random,20251370,576.8994258876409
Random,20251371,582.1074552239467
Random,20251372,599.2345078097485
Random,20251373,597.4190496231647
Random,20251374,606.481234684275
Random,20251375,608.4385735218848
Random,20251376,574.3642337520159
Random,20251377,554.586235359117
Random,20251378,586.5857911106724
Random,20251379,595.5262806159286
Random,20251380,577.4611906461499
Random,20251381,565.7002646589906
Random,20251382,578.0176817817601
Random,20251383,587.6701273731942
Random,20251384,618.6605350633337
Random,20251385,625.9758745660642
Random,20251386,593.8508369919514
Random,20251387,565.4727071949142
Random,20251388,573.904563574609
Random,20251389,598.2885572044313
Random,20251390,574.3280409471092
Random,20251391,593.1280402617937
Random,20251392,612.720855157872
Random,20251393,598.9972199268587
Random,20251394,577.4778828352863
Random,20251395,595.6751261426865
Random,20251396,581.8885420466386
Random,20251397,586.6901930583319
Random,20251398,569.9513770403202
Random,20251399,572.0378416671896
Random,20251400,605.1245585824745
Random,20251401,592.4458765719285
Random,20251402,582.8868851195092
Random,20251403,589.3657876044105
Random,20251404,613.1045258144611
Random,20251405,577.3974790938724
Random,20251406,580.437740811983
Random,20251407,582.0747269744829
Random,20251408,593.4528396631928
Random,20251409,586.2269780596274
Random,20251410,585.809672036102
Random,20251411,604.9901343255553
Random,20251412,594.660601068359
Random,20251413,576.5415165688735
Random,20251414,607.2918505406128
Random,20251415,607.6495534653878
Random,20251416,594.6172929258361
Random,20251417,581.8197173529255
Random,20251418,595.039299445557
Random,20251419,586.2128107689214
Random,20251420,594.181756931674
Random,20251421,600.8340048658769
Random,20251422,581.279859430304
Random,20251423,581.2912533487705
Random,20251424,606.5505926128099
Random,20251425,599.4458096223699
Random,20251426,568.7439578143081
Random,20251427,585.1047550087366
Random,20251428,575.5884270785964
Random,20251429,601.4323844276108
Random,20251430,612.303634864004
Random,20251431,591.2630614809597
Random,20251432,590.8846890109585
Random,20251433,567.3757454136842
Random,20251434,572.2159655211219
Random,20251435,601.9131996106956
Random,20251436,578.0886606386055
Random,20251437,581.6683953377415
Random,20251438,544.9013297665093
Random,20251439,575.582047347326
Random,20251440,607.6780206297723
Random,20251441,581.0133874127872
Random,20251442,607.810018936478
Random,20251443,590.8396267327848
Random,20251444,576.2939044110692
Random,20251445,578.0489862171253
Random,20251446,607.141953989275
Random,20251447,584.2266980323003
Random,20251448,593.6377954097819
Random,20251449,593.5759352620612
Random,20251450,568.4348086692406
Random,20251451,585.4274968775028
Random,20251452,588.0401632819529
Random,20251453,582.5484611833189
Random,20251454,604.2344151251158
Random,20251455,576.0352085836745
Random,20251456,603.2498440041627
Random,20251457,596.7551294434073
Random,20251458,587.6066271094047
Random,20251459,582.5591722822363
Random,20251460,585.2566020447935
Random,20251461,592.482844510966
Random,20251462,592.8450573777303
Random,20251463,602.7545223043978
Random,20251464,567.146265439346
Random,20251465,580.6246456375103
Random,20251466,571.8862771323102
Random,20251467,587.6406352232906
Random,20251468,582.3609701421299
Random,20251469,570.9423877753601
Random,20251470,596.2416655042697
Random,20251471,615.18284345707
Random,20251472,575.5342557692938
Random,20251473,580.997998304918
Random,20251474,595.0139561687643
Random,20251475,595.6810445398273
Random,20251476,613.5856056785198
Random,20251477,569.3134230626157
Random,20251478,601.8630624023733
Random,20251479,590.185446072254
Random,20251480,603.4085361230573
Random,20251481,580.7610310157647
Random,20251482,584.7176762869676
Random,20251483,582.831783640054
Random,20251484,585.3614562254711
Random,20251485,602.7522775451484
Random,20251486,590.4209774717687
Random,20251487,608.4725401393853
Random,20251488,563.4208131512944
Random,20251489,577.8447454395535
Random,20251490,575.9500101464507
Random,20251491,612.6251707585739
Random,20251492,591.6401933626071
Random,20251493,570.3412388315508
Random,20251494,566.1947856910396
Random,20251495,595.8684387022158
Random,20251496,601.349051444434
Random,20251497,584.7422392368392
Random,20251498,582.0245481422934
Random,20251499,609.3904789765123
Random,20251500,588.7870988647716
Random,20251501,595.9067636947321
Random,20251502,597.5994082122901
Random,20251503,574.9841259295455
